organizaca;participante;dataMovimentoC420;dataMovimentoC490;valorTotalNFeC420;valorTotalNFeC490;operacao;emissao;modFrete;satECF;quantidade;valorTotalC420;valorTotalC490;cstICMS;CFOP;sufixoCFOP;aliquotaICMS;baseICMS;valorICMS
42591651055479;CONSUMIDORFINAL3136702;24012018;24012018;246,5;246,5;Saida;Propria;Sem cobranca de frete;25;1.0;246,5;246,5;0;5102;X.102;8.4;246.50;20,71
42591651055479;CONSUMIDORFINAL3136702;25012018;25012018;736;736;Saida;Propria;Sem cobranca de frete;25;1.0;709;709;0;5102;X.102;8.4;709.00;59,56
42591651055479;CONSUMIDORFINAL3136702;25012018;;736;0;Saida;Propria;Sem cobranca de frete;25;1.0;15;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;25012018;25012018;736;736;Saida;Propria;Sem cobranca de frete;25;1.0;12;12;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;26012018;26012018;201;201;Saida;Propria;Sem cobranca de frete;25;1.0;185;185;0;5102;X.102;8.4;185.00;15,54
42591651055479;CONSUMIDORFINAL3136702;26012018;;201;0;Saida;Propria;Sem cobranca de frete;25;1.0;16;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;27012018;27012018;146;146;Saida;Propria;Sem cobranca de frete;25;1.0;146;146;0;5102;X.102;8.4;146.00;12,26
42591651055479;CONSUMIDORFINAL3136702;28012018;28012018;127;127;Saida;Propria;Sem cobranca de frete;25;1.0;119;119;0;5102;X.102;8.4;119.00;10
42591651055479;CONSUMIDORFINAL3136702;28012018;;127;0;Saida;Propria;Sem cobranca de frete;25;1.0;5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;28012018;28012018;127;127;Saida;Propria;Sem cobranca de frete;25;1.0;3;3;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;29012018;29012018;154;154;Saida;Propria;Sem cobranca de frete;25;1.0;146,5;146,5;0;5102;X.102;8.4;146.50;12,31
42591651055479;CONSUMIDORFINAL3136702;29012018;;154;0;Saida;Propria;Sem cobranca de frete;25;1.0;7,5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;31012018;31012018;461;461;Saida;Propria;Sem cobranca de frete;25;1.0;420,5;420,5;0;5102;X.102;8.4;420.50;35,32
42591651055479;CONSUMIDORFINAL3136702;31012018;;461;0;Saida;Propria;Sem cobranca de frete;25;1.0;37,5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;31012018;31012018;461;461;Saida;Propria;Sem cobranca de frete;25;1.0;3;3;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;1012018;1012018;8.112,5;8.112,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.923,2;3.923,2;0;5102;X.102;8.4;3923.20;329,55
42591651055479;CONSUMIDORFINAL3136702;1012018;;8.112,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;440,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;1012018;1012018;8.112,5;8.112,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.748,9;3.748,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;2012018;2012018;7.519,5;7.519,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.814,1;3.814,1;0;5102;X.102;8.4;3814.10;320,38
42591651055479;CONSUMIDORFINAL3136702;2012018;;7.519,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;154,5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;2012018;2012018;7.519,5;7.519,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.550,9;3.550,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;3012018;3012018;7.360,5;7.360,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.699,1;3.699,1;0;5102;X.102;8.4;3699.10;310,72
42591651055479;CONSUMIDORFINAL3136702;3012018;;7.360,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;86,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;3012018;3012018;7.360,5;7.360,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.575;3.575;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;4012018;4012018;5.228,2;5.228,2;Saida;Propria;Sem cobranca de frete;35;1.0;2.473,2;2.473,2;0;5102;X.102;8.4;2473.20;207,75
42591651055479;CONSUMIDORFINAL3136702;4012018;;5.228,2;0;Saida;Propria;Sem cobranca de frete;35;1.0;130,3;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;4012018;4012018;5.228,2;5.228,2;Saida;Propria;Sem cobranca de frete;35;1.0;2.624,7;2.624,7;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;5012018;5012018;3.951,8;3.951,8;Saida;Propria;Sem cobranca de frete;35;1.0;1.910,8;1.910,8;0;5102;X.102;8.4;1910.80;160,51
42591651055479;CONSUMIDORFINAL3136702;5012018;;3.951,8;0;Saida;Propria;Sem cobranca de frete;35;1.0;208,9;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;5012018;5012018;3.951,8;3.951,8;Saida;Propria;Sem cobranca de frete;35;1.0;1.832,1;1.832,1;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;6012018;6012018;6.777,32;6.777,32;Saida;Propria;Sem cobranca de frete;35;1.0;3.303,7;3.303,7;0;5102;X.102;8.4;3303.70;277,51
42591651055479;CONSUMIDORFINAL3136702;6012018;;6.777,32;0;Saida;Propria;Sem cobranca de frete;35;1.0;151,22;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;6012018;6012018;6.777,32;6.777,32;Saida;Propria;Sem cobranca de frete;35;1.0;3.322,4;3.322,4;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;7012018;7012018;6.763,36;6.763,36;Saida;Propria;Sem cobranca de frete;35;1.0;3.428,86;3.428,86;0;5102;X.102;8.4;3428.86;288,02
42591651055479;CONSUMIDORFINAL3136702;7012018;;6.763,36;0;Saida;Propria;Sem cobranca de frete;35;1.0;155,1;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;7012018;7012018;6.763,36;6.763,36;Saida;Propria;Sem cobranca de frete;35;1.0;3.179,4;3.179,4;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;8012018;8012018;4.405;4.405;Saida;Propria;Sem cobranca de frete;35;1.0;2.044,3;2.044,3;0;5102;X.102;8.4;2044.30;171,72
42591651055479;CONSUMIDORFINAL3136702;8012018;;4.405;0;Saida;Propria;Sem cobranca de frete;35;1.0;126,3;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;8012018;8012018;4.405;4.405;Saida;Propria;Sem cobranca de frete;35;1.0;2.234,4;2.234,4;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;9012018;9012018;3.762,6;3.762,6;Saida;Propria;Sem cobranca de frete;35;1.0;1.784,6;1.784,6;0;5102;X.102;8.4;1784.60;149,91
42591651055479;CONSUMIDORFINAL3136702;9012018;;3.762,6;0;Saida;Propria;Sem cobranca de frete;35;1.0;344,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;9012018;9012018;3.762,6;3.762,6;Saida;Propria;Sem cobranca de frete;35;1.0;1.633,6;1.633,6;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;10012018;10012018;5.386,2;5.386,2;Saida;Propria;Sem cobranca de frete;35;1.0;2.640,4;2.640,4;0;5102;X.102;8.4;2640.40;221,79
42591651055479;CONSUMIDORFINAL3136702;10012018;;5.386,2;0;Saida;Propria;Sem cobranca de frete;35;1.0;420,8;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;10012018;10012018;5.386,2;5.386,2;Saida;Propria;Sem cobranca de frete;35;1.0;2.325;2.325;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;11012018;11012018;6.268;6.268;Saida;Propria;Sem cobranca de frete;35;1.0;3.156,6;3.156,6;0;5102;X.102;8.4;3156.60;265,15
42591651055479;CONSUMIDORFINAL3136702;11012018;;6.268;0;Saida;Propria;Sem cobranca de frete;35;1.0;83,9;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;11012018;11012018;6.268;6.268;Saida;Propria;Sem cobranca de frete;35;1.0;3.027,5;3.027,5;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;12012018;12012018;5.534,1;5.534,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.700,2;2.700,2;0;5102;X.102;8.4;2700.20;226,82
42591651055479;CONSUMIDORFINAL3136702;12012018;;5.534,1;0;Saida;Propria;Sem cobranca de frete;35;1.0;239,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;12012018;12012018;5.534,1;5.534,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.594,5;2.594,5;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;13012018;13012018;8.257;8.257;Saida;Propria;Sem cobranca de frete;35;1.0;4.207;4.207;0;5102;X.102;8.4;4207.00;353,39
42591651055479;CONSUMIDORFINAL3136702;13012018;;8.257;0;Saida;Propria;Sem cobranca de frete;35;1.0;136,7;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;13012018;13012018;8.257;8.257;Saida;Propria;Sem cobranca de frete;35;1.0;3.913,3;3.913,3;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;14012018;14012018;4.987,7;4.987,7;Saida;Propria;Sem cobranca de frete;35;1.0;2.514,8;2.514,8;0;5102;X.102;8.4;2514.80;211,24
42591651055479;CONSUMIDORFINAL3136702;14012018;;4.987,7;0;Saida;Propria;Sem cobranca de frete;35;1.0;59;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;14012018;14012018;4.987,7;4.987,7;Saida;Propria;Sem cobranca de frete;35;1.0;2.413,9;2.413,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;15012018;15012018;5.203,1;5.203,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.726;2.726;0;5102;X.102;8.4;2726.00;228,98
42591651055479;CONSUMIDORFINAL3136702;15012018;;5.203,1;0;Saida;Propria;Sem cobranca de frete;35;1.0;245,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;15012018;15012018;5.203,1;5.203,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.231,7;2.231,7;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;16012018;16012018;4.491,3;4.491,3;Saida;Propria;Sem cobranca de frete;35;1.0;2.306;2.306;0;5102;X.102;8.4;2306.00;193,7
42591651055479;CONSUMIDORFINAL3136702;16012018;;4.491,3;0;Saida;Propria;Sem cobranca de frete;35;1.0;33,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;16012018;16012018;4.491,3;4.491,3;Saida;Propria;Sem cobranca de frete;35;1.0;2.151,9;2.151,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;17012018;17012018;7.244,8;7.244,8;Saida;Propria;Sem cobranca de frete;35;1.0;3.573,8;3.573,8;0;5102;X.102;8.4;3573.80;300,2
42591651055479;CONSUMIDORFINAL3136702;17012018;;7.244,8;0;Saida;Propria;Sem cobranca de frete;35;1.0;219,7;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;17012018;17012018;7.244,8;7.244,8;Saida;Propria;Sem cobranca de frete;35;1.0;3.451,3;3.451,3;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;18012018;18012018;5.332,86;5.332,86;Saida;Propria;Sem cobranca de frete;35;1.0;2.786,16;2.786,16;0;5102;X.102;8.4;2786.16;234,04
42591651055479;CONSUMIDORFINAL3136702;18012018;;5.332,86;0;Saida;Propria;Sem cobranca de frete;35;1.0;160,8;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;18012018;18012018;5.332,86;5.332,86;Saida;Propria;Sem cobranca de frete;35;1.0;2.385,9;2.385,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;19012018;19012018;5.915,7;5.915,7;Saida;Propria;Sem cobranca de frete;35;1.0;3.186,3;3.186,3;0;5102;X.102;8.4;3186.30;267,65
42591651055479;CONSUMIDORFINAL3136702;19012018;;5.915,7;0;Saida;Propria;Sem cobranca de frete;35;1.0;96,3;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;19012018;19012018;5.915,7;5.915,7;Saida;Propria;Sem cobranca de frete;35;1.0;2.633,1;2.633,1;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;20012018;20012018;5.538,6;5.538,6;Saida;Propria;Sem cobranca de frete;35;1.0;2.724,7;2.724,7;0;5102;X.102;8.4;2724.70;228,87
42591651055479;CONSUMIDORFINAL3136702;20012018;;5.538,6;0;Saida;Propria;Sem cobranca de frete;35;1.0;156,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;20012018;20012018;5.538,6;5.538,6;Saida;Propria;Sem cobranca de frete;35;1.0;2.657,5;2.657,5;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;21012018;21012018;6.240,3;6.240,3;Saida;Propria;Sem cobranca de frete;35;1.0;3.232,6;3.232,6;0;5102;X.102;8.4;3232.60;271,54
42591651055479;CONSUMIDORFINAL3136702;21012018;;6.240,3;0;Saida;Propria;Sem cobranca de frete;35;1.0;297,9;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;21012018;21012018;6.240,3;6.240,3;Saida;Propria;Sem cobranca de frete;35;1.0;2.709,8;2.709,8;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;22012018;22012018;3.952,9;3.952,9;Saida;Propria;Sem cobranca de frete;35;1.0;1.734,6;1.734,6;0;5102;X.102;8.4;1734.60;145,71
42591651055479;CONSUMIDORFINAL3136702;22012018;;3.952,9;0;Saida;Propria;Sem cobranca de frete;35;1.0;190,3;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;22012018;22012018;3.952,9;3.952,9;Saida;Propria;Sem cobranca de frete;35;1.0;2.028;2.028;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;23012018;23012018;3.534,1;3.534,1;Saida;Propria;Sem cobranca de frete;35;1.0;1.827,2;1.827,2;0;5102;X.102;8.4;1827.20;153,48
42591651055479;CONSUMIDORFINAL3136702;23012018;;3.534,1;0;Saida;Propria;Sem cobranca de frete;35;1.0;63,7;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;23012018;23012018;3.534,1;3.534,1;Saida;Propria;Sem cobranca de frete;35;1.0;1.643,2;1.643,2;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;24012018;24012018;2.958,5;2.958,5;Saida;Propria;Sem cobranca de frete;35;1.0;1.491,1;1.491,1;0;5102;X.102;8.4;1491.10;125,25
42591651055479;CONSUMIDORFINAL3136702;24012018;;2.958,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;30,4;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;24012018;24012018;2.958,5;2.958,5;Saida;Propria;Sem cobranca de frete;35;1.0;1.437;1.437;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;25012018;25012018;5.336,5;5.336,5;Saida;Propria;Sem cobranca de frete;35;1.0;2.587,6;2.587,6;0;5102;X.102;8.4;2587.60;217,36
42591651055479;CONSUMIDORFINAL3136702;25012018;;5.336,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;100,2;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;25012018;25012018;5.336,5;5.336,5;Saida;Propria;Sem cobranca de frete;35;1.0;2.648,7;2.648,7;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;26012018;26012018;7.563,8;7.563,8;Saida;Propria;Sem cobranca de frete;35;1.0;3.813,9;3.813,9;0;5102;X.102;8.4;3813.90;320,37
42591651055479;CONSUMIDORFINAL3136702;26012018;;7.563,8;0;Saida;Propria;Sem cobranca de frete;35;1.0;259,7;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;26012018;26012018;7.563,8;7.563,8;Saida;Propria;Sem cobranca de frete;35;1.0;3.490,2;3.490,2;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;27012018;27012018;4.513,6;4.513,6;Saida;Propria;Sem cobranca de frete;35;1.0;2.146;2.146;0;5102;X.102;8.4;2146.00;180,26
42591651055479;CONSUMIDORFINAL3136702;27012018;;4.513,6;0;Saida;Propria;Sem cobranca de frete;35;1.0;55,5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;27012018;27012018;4.513,6;4.513,6;Saida;Propria;Sem cobranca de frete;35;1.0;2.312,1;2.312,1;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;28012018;28012018;6.396,5;6.396,5;Saida;Propria;Sem cobranca de frete;35;1.0;3.277,8;3.277,8;0;5102;X.102;8.4;3277.80;275,34
42591651055479;CONSUMIDORFINAL3136702;28012018;;6.396,5;0;Saida;Propria;Sem cobranca de frete;35;1.0;288,5;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;28012018;28012018;6.396,5;6.396,5;Saida;Propria;Sem cobranca de frete;35;1.0;2.830,2;2.830,2;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;29012018;29012018;4.986,7;4.986,7;Saida;Propria;Sem cobranca de frete;35;1.0;2.519,6;2.519,6;0;5102;X.102;8.4;2519.60;211,65
42591651055479;CONSUMIDORFINAL3136702;29012018;;4.986,7;0;Saida;Propria;Sem cobranca de frete;35;1.0;89,2;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;29012018;29012018;4.986,7;4.986,7;Saida;Propria;Sem cobranca de frete;35;1.0;2.377,9;2.377,9;60;5405;X.405;0.0;0.00;0
42591651055479;CONSUMIDORFINAL3136702;30012018;;24;0;Saida;Propria;Sem cobranca de frete;35;1.0;24;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;31012018;31012018;5.640,1;5.640,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.712,8;2.712,8;0;5102;X.102;8.4;2712.80;227,88
42591651055479;CONSUMIDORFINAL3136702;31012018;;5.640,1;0;Saida;Propria;Sem cobranca de frete;35;1.0;362,7;0;;;;0.0;0;0
42591651055479;CONSUMIDORFINAL3136702;31012018;31012018;5.640,1;5.640,1;Saida;Propria;Sem cobranca de frete;35;1.0;2.564,6;2.564,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;1012018;1012018;4.005,9;4.005,9;Saida;Propria;Sem cobranca de frete;29;1.0;1.766,7;1.766,7;0;5102;X.102;8.4;1766.70;148,4
42591651104003;CONSUMIDORFINAL3106200;1012018;;4.005,9;0;Saida;Propria;Sem cobranca de frete;29;1.0;392,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;1012018;1012018;4.005,9;4.005,9;Saida;Propria;Sem cobranca de frete;29;1.0;1.846,3;1.846,3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;2012018;2012018;1.519,6;1.519,6;Saida;Propria;Sem cobranca de frete;29;1.0;947;947;0;5102;X.102;8.4;947.00;79,55
42591651104003;CONSUMIDORFINAL3106200;2012018;;1.519,6;0;Saida;Propria;Sem cobranca de frete;29;1.0;65,8;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;2012018;2012018;1.519,6;1.519,6;Saida;Propria;Sem cobranca de frete;29;1.0;506,8;506,8;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;3012018;3012018;1.607,7;1.607,7;Saida;Propria;Sem cobranca de frete;29;1.0;791,3;791,3;0;5102;X.102;8.4;791.30;66,47
42591651104003;CONSUMIDORFINAL3106200;3012018;;1.607,7;0;Saida;Propria;Sem cobranca de frete;29;1.0;144,8;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;3012018;3012018;1.607,7;1.607,7;Saida;Propria;Sem cobranca de frete;29;1.0;671,6;671,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;4012018;4012018;3.204,8;3.204,8;Saida;Propria;Sem cobranca de frete;29;1.0;1.653,7;1.653,7;0;5102;X.102;8.4;1653.70;138,91
42591651104003;CONSUMIDORFINAL3106200;4012018;;3.204,8;0;Saida;Propria;Sem cobranca de frete;29;1.0;90,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;4012018;4012018;3.204,8;3.204,8;Saida;Propria;Sem cobranca de frete;29;1.0;1.460,6;1.460,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;5012018;5012018;1.277,2;1.277,2;Saida;Propria;Sem cobranca de frete;29;1.0;519,6;519,6;0;5102;X.102;8.4;519.60;43,65
42591651104003;CONSUMIDORFINAL3106200;5012018;;1.277,2;0;Saida;Propria;Sem cobranca de frete;29;1.0;64,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;5012018;5012018;1.277,2;1.277,2;Saida;Propria;Sem cobranca de frete;29;1.0;693,1;693,1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;6012018;6012018;1.896,8;1.896,8;Saida;Propria;Sem cobranca de frete;29;1.0;984,4;984,4;0;5102;X.102;8.4;984.40;82,69
42591651104003;CONSUMIDORFINAL3106200;6012018;;1.896,8;0;Saida;Propria;Sem cobranca de frete;29;1.0;75,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;6012018;6012018;1.896,8;1.896,8;Saida;Propria;Sem cobranca de frete;29;1.0;837;837;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;7012018;7012018;5.757,5;5.757,5;Saida;Propria;Sem cobranca de frete;29;1.0;2.768,6;2.768,6;0;5102;X.102;8.4;2768.60;232,56
42591651104003;CONSUMIDORFINAL3106200;7012018;;5.757,5;0;Saida;Propria;Sem cobranca de frete;29;1.0;103;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;7012018;7012018;5.757,5;5.757,5;Saida;Propria;Sem cobranca de frete;29;1.0;2.885,9;2.885,9;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;8012018;8012018;4.154,9;4.154,9;Saida;Propria;Sem cobranca de frete;29;1.0;2.081,6;2.081,6;0;5102;X.102;8.4;2081.60;174,85
42591651104003;CONSUMIDORFINAL3106200;8012018;;4.154,9;0;Saida;Propria;Sem cobranca de frete;29;1.0;106,7;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;8012018;8012018;4.154,9;4.154,9;Saida;Propria;Sem cobranca de frete;29;1.0;1.966,6;1.966,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;9012018;9012018;4.371,1;4.371,1;Saida;Propria;Sem cobranca de frete;29;1.0;2.216,2;2.216,2;0;5102;X.102;8.4;2216.20;186,16
42591651104003;CONSUMIDORFINAL3106200;9012018;;4.371,1;0;Saida;Propria;Sem cobranca de frete;29;1.0;116,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;9012018;9012018;4.371,1;4.371,1;Saida;Propria;Sem cobranca de frete;29;1.0;2.038,6;2.038,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;10012018;10012018;2.595,5;2.595,5;Saida;Propria;Sem cobranca de frete;29;1.0;1.245;1.245;0;5102;X.102;8.4;1245.00;104,58
42591651104003;CONSUMIDORFINAL3106200;10012018;;2.595,5;0;Saida;Propria;Sem cobranca de frete;29;1.0;74,7;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;10012018;10012018;2.595,5;2.595,5;Saida;Propria;Sem cobranca de frete;29;1.0;1.275,8;1.275,8;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;11012018;11012018;3.875,1;3.875,1;Saida;Propria;Sem cobranca de frete;29;1.0;1.971,5;1.971,5;0;5102;X.102;8.4;1971.50;165,61
42591651104003;CONSUMIDORFINAL3106200;11012018;;3.875,1;0;Saida;Propria;Sem cobranca de frete;29;1.0;90;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;11012018;11012018;3.875,1;3.875,1;Saida;Propria;Sem cobranca de frete;29;1.0;1.813,6;1.813,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;12012018;12012018;4.151;4.151;Saida;Propria;Sem cobranca de frete;29;1.0;2.186;2.186;0;5102;X.102;8.4;2186.00;183,62
42591651104003;CONSUMIDORFINAL3106200;12012018;;4.151;0;Saida;Propria;Sem cobranca de frete;29;1.0;64,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;12012018;12012018;4.151;4.151;Saida;Propria;Sem cobranca de frete;29;1.0;1.900,1;1.900,1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;13012018;13012018;6.158,9;6.158,9;Saida;Propria;Sem cobranca de frete;29;1.0;3.230,1;3.230,1;0;5102;X.102;8.4;3230.10;271,33
42591651104003;CONSUMIDORFINAL3106200;13012018;;6.158,9;0;Saida;Propria;Sem cobranca de frete;29;1.0;144,6;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;13012018;13012018;6.158,9;6.158,9;Saida;Propria;Sem cobranca de frete;29;1.0;2.784,2;2.784,2;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;14012018;14012018;6.269,5;6.269,5;Saida;Propria;Sem cobranca de frete;29;1.0;2.885,8;2.885,8;0;5102;X.102;8.4;2885.80;242,41
42591651104003;CONSUMIDORFINAL3106200;14012018;;6.269,5;0;Saida;Propria;Sem cobranca de frete;29;1.0;57,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;14012018;14012018;6.269,5;6.269,5;Saida;Propria;Sem cobranca de frete;29;1.0;3.326,3;3.326,3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;15012018;15012018;4.731;4.731;Saida;Propria;Sem cobranca de frete;29;1.0;2.405,9;2.405,9;0;5102;X.102;8.4;2405.90;202,1
42591651104003;CONSUMIDORFINAL3106200;15012018;;4.731;0;Saida;Propria;Sem cobranca de frete;29;1.0;128,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;15012018;15012018;4.731;4.731;Saida;Propria;Sem cobranca de frete;29;1.0;2.196,6;2.196,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;16012018;16012018;2.587,6;2.587,6;Saida;Propria;Sem cobranca de frete;29;1.0;1.338,7;1.338,7;0;5102;X.102;8.4;1338.70;112,45
42591651104003;CONSUMIDORFINAL3106200;16012018;;2.587,6;0;Saida;Propria;Sem cobranca de frete;29;1.0;22,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;16012018;16012018;2.587,6;2.587,6;Saida;Propria;Sem cobranca de frete;29;1.0;1.226;1.226;60;5405;X.405;0.0;0.00;0
